15045372453.10,2,-0.15      ,-0.28      ,-0.21      ,-20.53 ,-21.34 ,127.05   ,13.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372457.10,1,0.48       ,-0.04      ,0.00       ,-5.83  ,-21.44 ,125.68   ,21.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373001.13,2,-0.20      ,-0.30      ,-0.26      ,-20.64 ,-21.54 ,126.38   ,13.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373005.20,1,0.54       ,0.01       ,0.00       ,-5.92  ,-21.62 ,125.03   ,21.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373009.27,2,-0.24      ,-0.20      ,-0.19      ,-20.76 ,-21.74 ,125.71   ,13.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373013.34,1,0.49       ,0.00       ,0.00       ,-6.01  ,-21.89 ,124.38   ,21.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373017.40,2,-0.16      ,-0.28      ,-0.24      ,-20.89 ,-22.01 ,125.09   ,13.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373021.47,1,0.49       ,0.05       ,0.00       ,-6.14  ,-22.13 ,123.77   ,21.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373025.54,2,-0.18      ,-0.24      ,-0.26      ,-21.01 ,-22.28 ,124.51   ,13.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373029.61,1,0.54       ,-0.06      ,0.00       ,-6.18  ,-22.44 ,123.19   ,21.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373033.67,2,-0.22      ,-0.21      ,-0.23      ,-21.12 ,-22.58 ,123.93   ,13.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373037.74,1,0.51       ,0.11       ,0.00       ,-6.27  ,-22.72 ,122.56   ,21.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373041.81,2,-0.18      ,-0.32      ,-0.28      ,-21.24 ,-22.88 ,123.31   ,13.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373045.88,1,0.51       ,0.03       ,0.00       ,-6.35  ,-23.02 ,121.91   ,21.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373049.94,2,-0.12      ,-0.27      ,-0.27      ,-21.36 ,-23.16 ,122.64   ,13.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373053.95,1,0.48       ,-0.07      ,0.00       ,-6.43  ,-23.31 ,121.24   ,21.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373058.01,2,-0.23      ,-0.27      ,-0.23      ,-21.48 ,-23.45 ,121.95   ,13.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373601.98,1,0.49       ,0.01       ,0.00       ,-6.53  ,-23.57 ,120.55   ,21.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373606.05,2,-0.20      ,-0.20      ,-0.20      ,-21.61 ,-23.70 ,121.30   ,13.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373610.11,1,0.49       ,-0.03      ,0.00       ,-6.62  ,-23.83 ,119.87   ,21.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373614.18,2,-0.18      ,-0.32      ,-0.25      ,-21.71 ,-23.95 ,120.65   ,13.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373618.25,1,0.51       ,-0.02      ,0.00       ,-6.66  ,-24.05 ,119.20   ,21.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373622.31,2,-0.25      ,-0.22      ,-0.19      ,-21.83 ,-24.14 ,119.94   ,12.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373626.38,1,0.53       ,0.03       ,0.00       ,-6.75  ,-24.23 ,118.53   ,21.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373630.45,2,-0.26      ,-0.25      ,-0.18      ,-21.96 ,-24.31 ,119.23   ,12.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373634.51,1,0.54       ,0.11       ,0.00       ,-6.86  ,-24.38 ,117.83   ,21.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373638.58,2,-0.22      ,-0.21      ,-0.16      ,-22.06 ,-24.46 ,118.55   ,12.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373642.65,1,0.55       ,0.03       ,0.00       ,-6.90  ,-24.52 ,117.15   ,21.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373646.71,2,-0.19      ,-0.27      ,-0.23      ,-22.19 ,-24.57 ,117.88   ,12.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373650.77,1,0.54       ,0.08       ,0.00       ,-6.98  ,-24.63 ,116.46   ,21.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373654.84,2,-0.21      ,-0.23      ,-0.21      ,-22.30 ,-24.69 ,117.26   ,11.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045373658.91,1,0.54       ,0.01       ,0.00       ,-7.05  ,-24.77 ,115.85   ,21.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374202.97,2,-0.21      ,-0.26      ,-0.22      ,-22.42 ,-24.80 ,116.62   ,11.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374207.04,1,0.50       ,-0.06      ,0.00       ,-7.13  ,-24.84 ,115.23   ,21.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374211.10,2,-0.21      ,-0.31      ,-0.19      ,-22.54 ,-24.90 ,115.99   ,11.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374215.17,1,0.54       ,-0.01      ,0.00       ,-7.21  ,-24.96 ,114.59   ,21.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374219.24,2,-0.20      ,-0.26      ,-0.19      ,-22.66 ,-25.00 ,115.34   ,11.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374223.30,1,0.52       ,0.07       ,0.00       ,-7.30  ,-25.00 ,113.91   ,21.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374227.37,2,-0.31      ,-0.21      ,-0.14      ,-22.78 ,-25.03 ,114.70   ,11.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374231.44,1,0.57       ,0.09       ,0.00       ,-7.37  ,-25.08 ,113.24   ,21.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374235.50,2,-0.20      ,-0.25      ,-0.20      ,-22.90 ,-25.10 ,114.05   ,12.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374239.57,1,0.51       ,0.09       ,0.00       ,-7.45  ,-25.10 ,112.61   ,21.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374243.64,2,-0.24      ,-0.28      ,-0.24      ,-23.01 ,-25.10 ,113.40   ,12.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374247.71,1,0.54       ,0.04       ,0.00       ,-7.54  ,-25.10 ,111.98   ,21.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374251.77,2,-0.26      ,-0.23      ,-0.20      ,-23.13 ,-25.10 ,112.77   ,12.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374255.83,1,0.55       ,0.12       ,0.00       ,-7.62  ,-25.10 ,111.36   ,21.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374259.91,2,-0.22      ,-0.31      ,-0.32      ,-23.26 ,-25.10 ,112.13   ,13.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374803.90,1,0.53       ,-0.00      ,0.00       ,-7.74  ,-25.10 ,110.72   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374807.96,2,-0.18      ,-0.24      ,-0.22      ,-23.36 ,-25.10 ,111.53   ,13.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374812.02,1,0.51       ,0.11       ,0.00       ,-7.78  ,-25.10 ,110.12   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374816.09,2,-0.20      ,-0.29      ,-0.30      ,-23.48 ,-25.10 ,110.93   ,13.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374820.16,1,0.51       ,0.04       ,0.00       ,-7.86  ,-25.10 ,109.49   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374824.22,2,-0.23      ,-0.25      ,-0.21      ,-23.60 ,-25.13 ,110.32   ,13.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045374828.29,1,0.52       ,0.10       ,0.00       ,-7.94  ,-25.21 ,108.87   ,20.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
